"ensembl_gene_id","hgnc_symbol","Control-1","Control-2","Control-3","PNA-10b-1","PNA-10b-2","PNA-10b-3","PNA-21-1","PNA-21-2","PNA-21-3","PNA-10b+21-1","PNA-10b+21-2","PNA-10b+21-3"
"ENSG00000124257","NEURL2",1.14290023402752,1.12292874920023,1.29716539530009,0.581644094731046,0.88643323182577,1.12712547172592,0.763769791656766,0.545979535741565,0.950613018929124,0.687676466058534,0.705523290892742,0.941964412008813
"ENSG00000124275","MTRR",52.237263637611,53.7823769353792,54.3998737653976,56.6375937244356,52.8314206168159,53.1627514164057,58.7515224351359,61.422697770926,62.2651527398576,58.0513550097746,62.4388112440077,56.5178647205288
"ENSG00000124279","FASTKD3",16.5384386806336,16.1938145937296,14.9984748831573,15.6316850458969,16.7240403071129,16.4059374217883,16.8029354164489,18.3585618893101,17.9560236908835,17.0772989071203,15.5920647287296,15.8877997492153
"ENSG00000124299","PEPD",74.0195975096649,67.4348264651294,63.8853957185295,70.0881134150911,68.9054098872566,66.8134932406418,75.0256941496685,74.3214643028205,72.3522131073833,81.2031293670786,73.6566315692023,79.6901892559456
"ENSG00000124313","IQSEC2",65.2125427650999,58.1558889059486,63.723250044117,51.6209134073804,47.6901078722265,51.8477716993921,53.170127803798,45.5892912344206,51.2274793534028,51.0026712326746,52.2792758551522,54.5083406415767
"ENSG00000124356","STAMBP",76.9104628074993,77.8366927735104,82.2078569271433,85.5016819254638,83.561105986776,76.268823586787,82.604640543801,78.4845582628499,84.0236285064576,78.7962617358737,81.7701494144689,85.6559638653348
"ENSG00000124357","NAGK",73.3473032543546,68.2622476487506,79.7756718109556,67.7615370361669,65.596059155107,70.0696334922944,66.7417294863143,63.6066159138923,66.4372876562688,67.3922936737363,66.4602940020963,66.439889860355
"ENSG00000124370","MCEE",18.2191743189094,18.735179657709,16.7010044644887,14.1048692972279,14.4193139043659,15.2788119500624,11.8090560094623,13.5129935096037,16.7413515000296,12.4354827612252,12.8405238942479,15.1342282196083
"ENSG00000124374","PAIP2B",1.14290023402752,0.531913618042212,1.37823823250635,1.01787716577933,1.35919762213285,1.69068820758887,0.70501826922163,0.818969303612347,0.844989350159221,1.31804655994552,1.05828493633911,0.376785764803525
"ENSG00000124380","SNRNP27",20.5722042124954,17.3758448560456,17.430659999345,19.0488441024418,19.974295490474,22.6051275162809,24.0881241984057,24.2278418985319,23.2900189637635,21.5471959365007,22.5061929794785,21.4767885938009
"ENSG00000124383","MPHOSPH10",51.4977399567696,53.6641739091476,48.4815566493409,52.2752630139528,49.9357387261851,48.1533048754016,49.6450364576898,45.8622810022914,52.6005870474115,49.4553991840429,56.6535202586872,49.8613162089998
"ENSG00000124406","ATP8A1",2.48748874464814,2.65956809021106,3.64827767428151,1.38140472498623,2.42291750032377,2.56734135226459,3.23133373393247,2.79814512067552,2.74621538801747,2.34956125903333,2.89264549266024,3.13988137336271
"ENSG00000124422","USP22",197.251134508044,194.916790255913,208.600410131696,200.012863075639,194.778928806516,192.362747174556,206.452849837067,195.528921237448,189.96416828267,210.658224102598,198.463701728128,196.242585835169
"ENSG00000124440","HIF3A",5.78173059566865,5.61464374600113,5.59402576723164,6.54349606572427,6.50051036672232,5.63562735862958,2.87882459932166,5.86928000922182,3.85526391010145,3.20915684160649,3.59816878355299,3.64226239310074
"ENSG00000124444","ZNF576",11.6306906168683,10.7564753870758,11.8366342321133,10.9785322880485,12.0554919528305,9.89365691848304,11.0452862178055,10.9195907148313,11.1432970552247,11.1174362012796,10.0184307306769,9.67083462995715
"ENSG00000124459","ZNF45",23.5302989358608,23.6997067594363,28.861930045427,23.8474078839729,23.9927928080842,20.2256404093039,23.4418574516192,22.1804186395011,23.2372071293786,21.4325831921576,25.1871814848709,22.1047648684735
"ENSG00000124479","NDP",62.7250540204518,56.9738586436325,53.8323639049538,50.8938582889665,53.2450894583346,59.111469183848,61.5715955120224,57.1231089269612,55.0827432635042,57.0771466828583,53.4081131205806,57.3970315050704
"ENSG00000124486","USP9X",306.835098123625,312.942511948168,326.399242592386,308.344075719296,307.710522541119,300.065847806144,310.031783890212,312.095552118272,311.167328196133,309.511716098512,315.792225003592,328.933972673478
"ENSG00000124496","TRERF1",31.1272240208673,28.9597414267427,32.1048435336773,28.645971665504,25.7656592717357,32.1230759441886,29.1407551278274,29.5511423720122,30.7364876120417,30.0285390178893,30.3375015083879,32.3407781456359
"ENSG00000124508","BTN2A2",18.0847154678473,20.7446311036463,20.4303549759764,18.6853165432349,17.2559002462083,19.098514937578,23.2068513618787,18.9045414250517,21.0191100852106,21.2033577034715,20.5307277649788,20.6604194367266
"ENSG00000124523","SIRT5",10.4205609573098,9.39714058541242,8.59372074386311,11.1239433117313,11.6418231113118,8.57867720146947,10.9277831729353,10.7148483889282,10.6151787113752,11.4039680621374,9.87732607249839,11.2407753166385
"ENSG00000124532","MRS2",1.61350621274474,2.24585749840045,1.54038390691886,1.8903433078759,1.83196201243993,1.31497971701357,1.82129719548921,2.25216558493395,2.58777988486262,2.29225488686178,2.53988384721387,2.44910747122291
"ENSG00000124535","WRNIP1",40.0015081909633,37.2339532629549,39.7256902310653,40.7877921430146,39.8303998833713,36.6941959128548,41.5373263616411,38.559804711748,38.3942035978596,39.0829458209934,36.7577634555119,41.1952436185188
"ENSG00000124541","RRP36",44.6403385526045,43.2032060876508,48.5626294865472,45.8771779719113,46.2127191525168,42.517677516772,51.7600912653547,47.9097042613223,46.2103550868324,47.3923697858673,58.9817471186333,46.1562561884318
"ENSG00000124549","BTN2A3P",5.78173059566865,4.3735119705693,6.08046279046918,4.79856378153113,3.78211512245662,5.57300927686703,3.81884895828383,5.32330047348026,4.11932308202621,4.01144605200812,5.29142468169557,4.27023866777329
"ENSG00000124562","SNRPC",53.5146227227006,42.9076985220718,42.6443123704905,52.0571464784286,49.462974335878,44.5840742149362,52.8176186691871,55.5534177617042,54.0793184101902,56.7906148220006,59.6167180804367,49.6729233265981
"ENSG00000124570","SERPINB6",123.500454700504,126.890948659626,132.716234506641,131.378859897375,119.963964040421,111.021858965003,118.501820751669,114.723949947696,115.129798959194,109.569783591993,118.669017528159,116.86638471656
"ENSG00000124571","XPO5",35.7660543825084,34.9880957645544,36.5638495800213,40.7877921430146,40.7168331151971,39.0736830198317,44.7686600955735,38.9010419215865,36.915472235081,42.521328151286,43.6013393771715,41.258041245986
"ENSG00000124574","ABCC10",20.2360570848403,18.0850630134352,20.5114278131827,18.1763779603452,19.4424355513786,20.7265850634043,19.44675392603,21.7026865457272,20.8606745820558,23.4956125903333,19.7546521449968,22.1047648684735
"ENSG00000124587","PEX6",17.2779623614749,17.0212357773508,18.40353404582,15.4862740222141,15.6012248801336,14.6526311324369,14.2178684293029,15.9699014204408,16.31885682495,14.0400611820284,16.0153787032653,16.6413712788224
"ENSG00000124588","NQO2",55.8004231907556,54.9053056845795,58.0481514396791,55.0380724639253,55.9043891538119,55.6674746869077,58.5165163453953,58.0785731145089,56.7199101294377,57.9940486376031,57.6412528659371,56.2038765831925
"ENSG00000124596","OARD1",18.9586979997507,22.1039659053097,18.4846068830263,18.5399055195521,19.8561043928973,16.4059374217883,17.4492021632354,17.266602817827,17.8504000221136,17.0772989071203,18.4847102213899,16.9553594161586
"ENSG00000124608","AARS2",28.303588148564,28.4278278087005,29.1862213942521,29.1549102483937,29.5477743941924,30.4323877365997,30.6095431887058,29.0734102782383,29.1521325804931,35.7591762350438,34.217879608298,31.6500042434961
"ENSG00000124613","ZNF391",1.68073563827577,2.06855295905305,2.99969497663146,1.38140472498623,1.65467536607477,2.19163286168928,2.40881241984057,1.5014437232893,2.00684970662815,2.34956125903333,2.25767453085678,1.56994068668136
"ENSG00000124614","RPS10",1.54627678721371,1.41843631477923,1.94574809295014,1.526815748669,1.18191097576769,2.06639669816418,1.93880024035948,1.02371162951543,1.42591952839369,1.71919116514634,1.26994192360694,0.941964412008813
"ENSG00000124635","H2BC11",3.15978299995845,2.12765447216885,2.67540362780644,2.47198740260695,2.7183952442657,2.44210518873948,1.88004871792435,3.139382330514,2.69340355363252,2.92262498074877,2.32822685994605,2.82589323602644
"ENSG00000124641","MED20",16.9418152338198,15.3663934101084,16.5388587900762,16.2860346524693,16.7240403071129,16.7190278306011,16.3329232369678,15.2874270007638,14.7873136277864,14.2692866707146,14.2515704760334,16.3901807689533
"ENSG00000124659","TBCC",8.20198991478576,8.86522696737021,7.45870102297553,9.30630551569674,9.69167000129509,8.45344103794437,9.22398902231633,9.14515722367121,10.2983077050655,10.315146990878,9.87732607249839,8.66607259048108
"ENSG00000124688","MAD2L1BP",38.8586079569358,35.8746184612914,37.2124322776714,41.7329637969526,36.6392402487985,35.9427789317042,37.5422228360518,40.4024856448758,37.97170892278,41.776345313056,41.7669788208504,37.05060020568
"ENSG00000124702","KLHDC3",26.2867053826331,26.1819703103,24.8893610223205,22.9749417418763,21.806257502914,23.2939264156689,24.1468757208408,22.0439237555657,24.8215621609271,24.5271272894211,22.1534313340321,21.8535743586045
"ENSG00000124731","TREM1",11.5634611913373,9.63354663787562,8.51264790665685,10.687710240683,9.75076555008348,8.89176761028222,3.52509134610815,4.29958884396482,3.74964024133155,3.78222056332194,4.16258741626718,4.45863155017505
"ENSG00000124733","MEA1",61.5149243608932,58.4513964715276,59.2642439977729,59.3276976625667,61.9321351302272,59.0488511020855,56.1077039255548,53.7789842705441,54.1321302445751,55.2433427733689,57.7823575241156,54.1943525042404
"ENSG00000124743","KLHL31",1.68073563827577,1.83214690658984,0.810728372062557,1.16328818946209,1.00462432940254,1.56545204406377,0.587515224351359,1.43319628132161,1.00342485331408,0.458450977372356,0.634970961803468,0.502381019738034
"ENSG00000124749","COL21A1",9.8154961275305,8.7470239411386,11.8366342321133,7.27055118413808,7.44603914733647,6.95060707564315,5.58139463133791,6.48350698693108,6.02054911988445,3.89683330766503,4.86811070715992,7.34732241366874
"ENSG00000124762","CDKN1A",284.38046999626,253.545491266788,260.730244455318,257.304806406647,265.161727413482,257.109843717034,316.318196790771,293.532247903059,297.172192084121,319.483024856361,302.175625489362,308.838731883956
"ENSG00000124766","SOX4",5.17666576588937,5.61464374600113,4.62115172075658,3.63527559206904,4.43216615912885,4.38326572337856,4.23010961532978,5.11855814757717,4.22494675079611,2.23494851469024,3.59816878355299,3.26547662829722
"ENSG00000124767","GLO1",90.8941833179537,90.6026196065235,81.802492741112,94.517165393795,107.081134404553,104.384342298172,119.559348155501,117.726837394275,106.891152795142,108.480962520734,99.3376793576981,108.577097890883
"ENSG00000124782","RREB1",19.3620745529369,19.2670932757512,17.75495134817,20.7937763866349,18.9105756122831,18.40971603819,19.8580145830759,20.2694902644056,20.9662982508257,20.9741322147853,19.2607858413719,21.7907767311372
"ENSG00000124783","SSR1",133.04703312591,135.519769574533,128.905811157947,118.873511860658,126.287187760778,132.687715254845,139.299859693707,141.27220487313,137.838887744723,126.475163382599,117.469627933642,130.242279367085
"ENSG00000124784","RIOK1",11.4962317658063,13.2387389379395,12.4852169297634,14.322985832752,14.8920782946729,13.4628875789484,13.7478562498218,12.0115497863144,13.6782651057024,13.1231592272837,14.3926751342119,12.6223231209181
"ENSG00000124785","NRN1",213.453426061023,195.153196308376,220.274898689397,173.111823694328,157.253255325892,170.008091985326,108.514061937696,123.8008597294,111.591406055402,96.9623817142533,110.414395024714,123.711326110491
"ENSG00000124786","SLC35B3",33.5474833399844,36.4065320793336,34.1316644638337,28.2097385944557,35.3391381754541,35.0035077052659,30.7857977560112,33.5094940061385,34.3805041846033,30.1431517622324,28.0092746484419,31.3360161061599
"ENSG00000124787","RPP40",4.50437151057907,3.78249683941129,2.91862213942521,3.92609763943456,4.19578396397531,3.6944668239905,5.58139463133791,4.84556837970639,4.80587692903057,3.66760781897885,4.79755837807065,4.5214291776423
"ENSG00000124788","ATXN1",29.5809472336536,30.2599747152903,30.3212411151396,26.1739842628971,27.3612390890221,31.6847493718507,23.7356150637949,27.7084614388844,22.8675242886839,20.2864557487268,21.3773557140501,23.6119079276876
"ENSG00000124789","NUP153",53.5818521482316,60.7563554830438,61.1289192535168,62.1632126243806,66.5415879357212,58.9236149385604,62.1003592139386,61.0132131191199,60.4695503707693,68.4238083728242,66.8130556475427,62.4836393299179
"ENSG00000124795","DEK",119.802836296297,137.233713454891,120.636381762908,132.105915015789,143.070323616679,142.268281764516,140.827399277021,167.069737936919,151.305905512886,136.217246651761,135.460471851407,141.79704282106
"ENSG00000124802","EEF1E1",5.64727174460659,5.26003466730632,2.99969497663146,4.28962519864147,4.84583500064755,5.44777311334192,6.28641290055954,7.98495071022038,7.23522131073833,7.10599014927152,6.13805263076686,5.9029769819219
"ENSG00000124813","RUNX2",56.674405722659,53.3095648304528,60.8046279046918,50.5303307297596,48.3401589088987,58.4852883662225,53.640139983279,52.1410456633194,52.6533988817965,47.2204506693527,45.8590139080283,55.4503050535855
"ENSG00000124831","LRRFIP1",250.900216081807,263.770053035821,292.348650965758,283.987729252433,264.452580828022,253.978939628906,207.569128763335,214.4334626625,196.460023912019,189.741398259984,196.488236513629,213.574731016132
"ENSG00000124882","EREG",196.444381401672,226.536099772867,188.656492178957,227.931779622729,262.67971436437,266.064229409079,360.381838617123,388.123202470285,361.338570861837,386.531480297068,328.350539581482,321.272662122473
"ENSG00000124942","AHNAK",2673.84871222016,2743.43313732238,3003.34325430574,3139.71482335819,2777.25441085893,2589.8838616991,2294.6582117491,2310.44890037437,2097.73887360465,2374.66145004446,2481.39596639886,2507.13247900266
"ENSG00000125037","EMC3",158.325297125578,147.576478250156,167.820773016949,149.846059905086,150.575458312804,143.771115726817,151.990188539696,138.474059752454,152.467765869355,146.360474526125,160.647653336277,150.400317784074
"ENSG00000125107","CNOT1",273.153155932578,274.762934475361,316.34621077881,310.452535562696,290.572813392488,273.70363538411,289.997514739831,278.517810670166,275.308092648751,306.245252884734,318.120451863538,294.458075193955
"ENSG00000125122","FBXL9P",2.75640644677226,2.18675598528465,2.59433079060018,2.98092598549661,2.54110859790054,2.75519559755224,2.76132155445139,2.66165023674013,3.16871006309708,3.43838233029267,2.25767453085678,2.26071458882115
"ENSG00000125124","BBS2",88.8773005520228,95.9808573000614,98.0981330195694,87.0284976741328,86.7522656213487,85.8493900964572,80.1958281239605,74.7309489546267,86.875467563245,81.8334994609656,84.6627949071291,83.2068563941118
"ENSG00000125148","MT2A",449.966545079189,377.776871836202,400.499815798903,423.727723011567,446.762348840188,404.450190104316,435.760041901403,405.594547614015,365.774764950173,396.445482682745,429.381474837323,367.30332305597
"ENSG00000125149","PHAF1",37.2451017441911,34.5743851727438,38.671743347384,36.4254614325318,34.4527049436283,30.5576239001248,32.842101041241,32.8952670284293,32.0567834716655,33.1230831151527,36.6166587973333,34.5386951069898
"ENSG00000125166","GOT2",82.82665225423,78.1913018522052,83.9914593456809,88.1917858635949,93.4300626344362,87.7905506310963,114.74172331582,102.575905277446,104.884303088513,110.887830151939,104.135237735769,104.74644261538
"ENSG00000125170","DOK4",9.41211957434432,7.62409519193838,11.7555613949071,8.14301732623465,8.5097590255274,8.39082295618181,7.81395248387307,7.50721861644651,7.34084497950824,8.59595582573168,8.81904113615928,9.92202513982617
"ENSG00000125246","CLYBL",3.29424185102051,2.71866960332686,2.83754930221895,2.98092598549661,2.95477743941924,1.69068820758887,2.52631546471084,2.32041302690165,3.16871006309708,1.94841665383251,1.9049128854104,2.1979169613539
"ENSG00000125247","TMTC4",50.3548397227421,51.5365194369788,46.292590044772,53.8020787626218,57.3817778735215,56.3562735862958,57.1064798069521,61.9004298646999,57.1424048045174,60.4582226409795,54.6075027150983,54.1943525042404
"ENSG00000125249","RAP2A",114.290023402752,126.181730502236,102.394993391501,119.309744931706,131.487596054156,139.387850003438,124.611979084923,145.640041159062,133.930812000237,109.856315452851,109.920528721089,120.75983761953
"ENSG00000125257","ABCC4",107.163704296463,107.623855383874,110.664422786539,107.095218942354,106.667465563034,103.257216826446,106.927770831947,109.264154590281,101.187474681567,102.234567954035,102.230324850358,106.944359576734
"ENSG00000125266","EFNB2",51.1615928291145,55.7918283813165,46.9411727424221,58.6006425441529,58.5045933005009,61.8666647814003,48.881266666033,54.3932112482534,45.3125539022883,44.9855021546624,45.4356999334926,45.9678633060301
"ENSG00000125304","TM9SF2",384.081708058779,378.249683941129,352.991133196037,335.245115100607,373.602059440168,379.841283971634,380.004847110459,377.817838733163,375.386518808234,343.609007540581,349.727895295532,373.331895292826
"ENSG00000125319","HROB",6.99186025522721,6.14655736404334,7.8640652090068,8.14301732623465,8.21428128158547,7.20107940269335,11.691552964592,8.25794047809117,7.49928048266309,9.34093866396176,7.97241318708799,7.91250106087403
"ENSG00000125347","IRF1",28.7069647017502,26.5956809021106,24.8893610223205,26.9010393813109,21.2153020150301,28.8043176107734,19.3292508811597,18.5633042152132,21.2831692571354,19.1976346774674,19.6840998159075,20.5976218092594
"ENSG00000125351","UPF3B",28.438046999626,27.659508138195,28.6187115338083,30.9725480444282,31.2024497602671,28.3659910384355,28.553239903476,29.8923795818507,30.6836757776567,29.1689434353162,32.5246237101554,30.9592303413563
"ENSG00000125352","RNF113A",15.4627678721371,17.0212357773508,17.10636865052,16.5041511879934,18.1423334780341,17.5330628935142,17.5667052081056,17.3348502597947,16.5829159968747,15.8165587193463,19.6135474868182,16.8297641612241
"ENSG00000125355","TMEM255A",109.852881317704,109.278697751117,115.042355995677,99.3157291753262,95.2029290980878,100.502021228894,77.7282641816848,78.3480633789145,83.1786391562984,69.8564676771128,77.184248023666,79.7529868834129
"ENSG00000125356","NDUFA1",88.6756122754297,75.0589216570677,79.6135261365431,80.6304126320913,81.256379584029,75.0164619515359,78.1982763611658,74.7991963965944,79.217751577427,77.248989687242,88.5431730070392,78.4970343340678
"ENSG00000125375","DMAC2L",6.3195659999169,6.32386190339075,5.18866158120037,6.32537953020013,5.96865042762686,7.45155172974355,6.63892203517035,6.27876466102799,5.59805444480484,6.24639456669835,6.13805263076686,6.53095325659444
"ENSG00000125384","PTGER2",11.2273140636822,12.8250283461289,11.8366342321133,10.7604157525244,8.74614122068094,10.5824558178711,8.16646161848388,9.34989954957429,9.6645656924461,7.39252201012924,8.32517483253436,8.72887021794834
"ENSG00000125386","FAM193A",42.5562263611425,45.3308605598196,49.3733578586097,48.9308094692493,39.8303998833713,43.8952753155482,44.4749024833978,46.6812503059038,38.6582627697844,44.9855021546624,47.1995081607245,44.3351249918815
"ENSG00000125388","GRK4",5.10943634035834,6.14655736404334,6.81011832532548,5.6710299236277,6.08684152520362,5.63562735862958,5.11138245185682,5.59629024135104,5.06993610095533,5.32949261195364,5.71473865623121,5.2122030797821
"ENSG00000125398","SOX9",11.3617729147442,11.6429980838129,10.5394688368132,11.4147653590968,10.5190076843325,10.9581643084464,10.1640133812785,11.2608279246698,9.61175385806114,9.3982450361333,9.87732607249839,10.2360132771624
"ENSG00000125430","HS3ST3B1",10.3533315317787,11.9976071625077,10.6205416740195,9.96065512226917,11.5827275625234,12.5236163525102,10.1052618588434,10.1006214112189,9.24207101736648,9.97130875784875,9.66566908523057,8.85446547288285
"ENSG00000125434","SLC25A35",7.26077795735133,8.4515163755596,7.62084669738804,9.01548346833122,8.21428128158547,9.64318459143283,12.2203166665083,9.00866233973582,10.0342485331408,12.206257272539,9.66566908523057,12.5595254934508
"ENSG00000125445","MRPS7",39.9342787654323,37.3521562891865,39.5635445566528,42.8235464745733,40.3031642736784,39.3867734286445,46.2374481564519,40.0612484350373,43.464139698815,46.7619996919803,44.3774149971535,41.258041245986
"ENSG00000125447","GGA3",50.0186925950869,49.1724589123467,51.3191059515599,53.2204346678907,51.1176497019528,51.0963547182415,49.4687818903844,52.4140354311902,52.3893397098717,60.0570780357787,53.9725317532948,48.7937565420565
"ENSG00000125449","ARMC7",12.1685260211166,9.10163301983341,10.8637601856383,9.16089449201398,8.5097590255274,9.07962185556988,9.92900729153796,10.5101060630251,9.9814366987558,10.315146990878,9.0306981234271,9.10565598275186
"ENSG00000125450","NUP85",57.4139294035003,53.545970882916,52.2919799980349,64.7806110506703,61.6366573862852,56.043183177483,63.7454018421224,66.2000187086647,59.73018468938,65.8450216251046,65.2609044075787,60.9136986432366
"ENSG00000125454","SLC25A19",3.02532414889639,3.25058322136908,2.75647646501269,2.83551496181385,3.13206408578439,3.75708490575305,4.05385504802438,4.23134140199713,3.37995740063689,5.787943589326,3.95093042899936,3.20267900082996
"ENSG00000125457","MIF4GD",7.59692508500649,6.97397854766456,6.4047541392942,9.59712756306226,8.0960901840087,8.57867720146947,8.5189707530947,8.53093024596195,8.76676450790192,8.93979405876094,8.46627949071291,7.97529868834129
"ENSG00000125458","NT5C",5.58004231907556,5.96925282469594,5.6750986044379,5.3075023644208,6.97327475702939,5.51039119510448,6.46266746786495,6.41525954496338,5.06993610095533,6.8194582884138,6.98468057983815,6.53095325659444
"ENSG00000125459","MSTO1",10.2188726807167,9.51534361164402,9.40444911592566,9.59712756306226,10.4599121355441,9.58056650967028,10.6340255607596,10.7830958308959,9.770189361216,11.9197254116813,10.794506350659,11.1779776891713
"ENSG00000125482","TTF1",29.8498649357777,31.5011064907221,33.8884459522149,35.698406314118,31.5570230529974,28.6164633654857,29.4345127400031,29.9606270238184,32.0567834716655,31.7477301830357,34.7822982410122,31.1476232237581
"ENSG00000125484","GTF3C4",70.8598145097065,71.4537293570039,73.5330633460739,72.4146897940153,76.5878312297466,72.1986482722211,69.0330388612846,71.1138345303388,73.778132635777,75.7590240107818,70.0584627856493,70.144949880923
"ENSG00000125485","DDX31",24.4042814677642,21.2765447216885,22.1328845573078,27.4099779642006,25.4701815277938,27.3641017302347,28.2594822913004,27.3672242290459,26.6171645300155,28.6531860857723,25.1871814848709,26.186610653845
"ENSG00000125503","PPP1R12C",114.693399955939,110.756235579012,101.746410693851,105.931930752892,109.504051904877,111.898512109678,107.926546713345,118.614054139855,107.683330310916,116.274629136064,114.012563808267,115.610432167215
"ENSG00000125505","MBOAT7",20.1688276593093,16.3120176199612,16.5388587900762,18.6126110313935,15.4830337825568,17.0947363211764,16.6854323715786,18.4950567732455,17.0582225063393,18.7391837000951,16.1564833614438,17.3949428084294
"ENSG00000125520","SLC2A4RG",107.499851424118,111.76096130198,103.124648926357,103.75076539765,112.931593734603,116.031305506007,122.731930366999,120.934467166757,106.046163444982,117.821901184696,112.81317421375,116.17561081442
"ENSG00000125534","PPDPF",128.206514487676,133.983130233522,115.609865856121,117.201285088306,139.465495140588,146.213220915556,133.835968107239,142.022926734775,128.860875899281,143.838994150577,143.644542025762,138.971149585034
"ENSG00000125538","IL1B",43.9008148717631,46.9857029270621,44.3468419518219,63.7627338848909,68.4917410457379,64.9975688695278,84.1909316495497,88.6534271160366,71.7712829291489,86.8764602120615,82.7578820217187,70.144949880923
"ENSG00000125611","CHCHD5",15.1266207444819,14.9526828182977,15.4849119063948,13.2324031551313,13.3555940261749,13.5881237424735,14.3941229966083,15.9699014204408,14.7873136277864,14.3838994150577,15.0276460960154,15.2598234745428
"ENSG00000125618","PAX8",16.1350621274474,15.3072918969926,15.4849119063948,15.4135685103727,14.7738871970962,15.1535757865373,17.2141960734948,17.1983553758593,19.2235077161223,21.2033577034715,21.2362510558715,16.1389902590843
"ENSG00000125629","INSIG2",117.046429849525,120.21247767754,110.177985763302,95.0988094885261,100.285146293889,112.712547172592,68.739281249109,90.0183759553905,72.0881539354586,47.2777570415242,60.7455553458651,83.2068563941118
"ENSG00000125630","POLR1B",23.3958400847987,25.590955179142,23.0246857665766,24.065524419497,25.7656592717357,26.0491220132212,32.1958342944545,29.141657720206,28.6768260710286,34.6130487916129,30.7608154829236,28.1961347327971
"ENSG00000125633","CCDC93",73.4817621054167,75.1180231701835,78.8838706016868,81.0666457031396,82.3200994622199,78.8361649390515,74.8494395823631,76.232392677916,73.7253208013921,82.4638695548526,83.2517483253436,80.5693560404872
"ENSG00000125637","PSD4",35.0937601271981,33.0968473448488,39.2392532078278,25.1561070971178,18.437811221976,22.6677455980434,19.3880024035948,15.9699014204408,20.5438035757461,18.3953454670658,23.2822685994605,20.7232170641939
"ENSG00000125648","SLC25A23",19.0931568508128,18.6169766314774,17.1874414877262,18.7580220550762,16.4285625631709,17.0947363211764,16.6854323715786,14.4684576971515,17.8504000221136,15.9311714636894,15.168750754194,15.32262110201
"ENSG00000125650","PSPN",5.37835404248247,5.67374525911693,4.37793320913781,5.23479685257942,5.96865042762686,5.69824544039213,5.52264310890277,5.18680558954486,5.17555976972523,5.04296075109592,5.22087235260629,4.5214291776423
"ENSG00000125651","GTF2F1",143.736511785344,134.869652930259,140.985663901679,143.375269351203,144.606807885177,135.129820443585,150.932661135864,140.38498812755,134.089247503391,148.4235039243,149.71204232744,142.048233330929
"ENSG00000125652","ALKBH7",13.3786556806751,14.8935813051819,11.9177070693196,12.6507590604003,16.8422314046896,15.2788119500624,18.6829841343732,18.6997990991486,16.0019858186403,19.1403283052959,20.0368614613539,17.4577404358967
"ENSG00000125656","CLPP",51.5649693823007,50.9455043058208,45.4007888355032,53.8747842744632,55.0179559219862,56.1684193410081,60.8665772428008,59.7165117217336,53.4983882319557,57.9940486376031,56.2302062841516,55.5131026810527
"ENSG00000125657","TNFSF9",19.7654511061231,18.6760781445932,18.3224612086138,19.1942551261245,20.3879643319927,23.7322529880068,26.0856759612003,26.684749809369,29.5746272555728,26.0743993380528,26.3865710793886,30.3312540666838
"ENSG00000125675","GRIA3",29.7154060847156,27.6004066250792,31.375187998821,23.9201133958143,19.0878622586483,23.2939264156689,15.8629110574867,17.8125823535685,19.7516260599718,15.7019459750032,18.0613962468542,17.3949428084294
"ENSG00000125676","THOC2",163.501962891467,170.153256260392,182.251738039663,174.784050466679,175.100111059984,174.641830035754,181.072192145089,182.493659821618,180.722097265303,175.185579728412,185.69373016297,178.722047771806
"ENSG00000125686","MED1",89.4823653818021,87.2338333589228,92.585180089544,93.2811716924915,90.2979985486518,87.5400783040461,93.5324237167363,82.9888894327178,78.7952569023474,89.5125533319525,98.6321560668054,88.2306665914922
"ENSG00000125691","RPL23",352.954484037912,315.720283064611,351.126457940294,352.621732430697,322.011645347908,313.528735385092,332.827374595045,345.127314030637,330.338024077871,328.193593426435,365.53161701153,330.441115732692
"ENSG00000125703","ATG4C",22.3873987018333,23.2859961676257,21.4032290224515,20.8664818984763,23.1063595762584,21.7910924533677,21.62056025613,22.5216558493395,24.6631266577723,22.8652424964463,20.319070777711,20.4092289268576
"ENSG00000125726","CD70",63.7334954034172,66.3118977159291,54.8052379514289,65.5076661690841,69.437269826352,71.0715228004952,82.8396466335416,83.1936317586209,84.0764403408425,86.3607028625176,79.5830272127014,84.0860231786534
"ENSG00000125730","C3",653.402786736089,638.119037111307,701.928624531762,527.769310456583,502.725833542789,530.876097182906,495.921600874982,498.752305899919,470.553444369916,442.978256886039,490.056477854099,516.761676428035
"ENSG00000125731","SH2D3A",1.14290023402752,1.35933480166343,1.86467525574388,1.16328818946209,1.06371987819092,1.00188930820081,1.17503044870272,1.36494883935391,1.26748402523883,1.26074018777398,1.12883726542839,1.75833356908312
"ENSG00000125733","TRIP10",125.046731487717,123.403959385793,130.12190371604,124.399130760603,120.082155137998,118.974355348847,128.489579565642,122.708900657917,124.266246307791,123.151393796649,126.35922139889,130.116684112151
"ENSG00000125734","GPR108",105.482968658187,91.7846498688395,106.691853763433,98.8794961042779,99.4578086108515,96.6823182413785,99.0550668256391,95.6146661967415,101.609969356646,101.260359627119,101.242592243109,98.9690608883926
"ENSG00000125735","TNFSF14",2.21857104252402,3.48698927383228,1.94574809295014,2.98092598549661,2.65929969547731,3.4439944969403,2.46756394227571,3.48061954035247,2.85183905678737,3.15185046943495,2.61043617630315,2.88869086349369
